county_fips,county_total,dominant_cluster,dominant_cluster_prop,worst_cluster_prop,mean_severity_rank,pooled_cluster_label,dominant_cluster_phenotype
36123,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
37000,0,5,-Inf,,,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
37005,0,2,-Inf,,,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
37013,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
37017,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
37019,0,2,-Inf,,,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
37021,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
37025,3,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
37027,2,2,0.5,0.5,3,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
37035,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
37039,4,1,0.25,0.25,3,Cluster 1: Room air / No ARF,Room air / No ARF
37043,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
37049,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
37057,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
37061,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
37067,2,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
37069,2,2,0.5,0.5,3.5,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
37071,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
37081,8,4,0.75,0.75,3.5,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
37083,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
37085,0,5,-Inf,,,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
37089,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
37091,0,2,-Inf,,,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
37097,0,4,-Inf,,,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
37099,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
37107,0,5,-Inf,,,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
37113,3,2,0.3333333333333333,0.3333333333333333,3.6666666666666665,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
37119,15,2,0.5333333333333333,0.2,2.3333333333333335,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
37129,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
37131,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
37133,0,4,-Inf,,,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
37139,0,5,-Inf,,,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
37145,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
37147,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
37155,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
37165,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
37179,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
37183,3,2,0.3333333333333333,0.3333333333333333,3.6666666666666665,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
37195,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
38003,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
38013,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
38015,10,1,0.3,0.2,2.9,Cluster 1: Room air / No ARF,Room air / No ARF
38017,13,5,0.6153846153846154,0.6153846153846154,3.769230769230769,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
38019,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
38025,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
38035,4,4,0.5,0.25,3.75,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
38045,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
38049,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
38053,2,1,0.5,0.5,1.5,Cluster 1: Room air / No ARF,Room air / No ARF
38055,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
38059,8,2,0.625,0.25,3,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
38071,4,1,0.5,0.25,2.75,Cluster 1: Room air / No ARF,Room air / No ARF
38073,2,2,0.5,0.5,3.5,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
38077,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
38079,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
38085,2,1,0.5,0.5,1.5,Cluster 1: Room air / No ARF,Room air / No ARF
38089,3,5,0.6666666666666666,0.6666666666666666,4.666666666666667,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
38093,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
38095,3,1,0.3333333333333333,0.3333333333333333,2.3333333333333335,Cluster 1: Room air / No ARF,Room air / No ARF
38101,11,1,0.5454545454545454,0.09090909090909091,2.272727272727273,Cluster 1: Room air / No ARF,Room air / No ARF
38103,2,4,0.5,0.5,4.5,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
38105,4,5,0.5,0.5,4,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
39000,0,3,-Inf,,,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
39007,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
39029,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
39035,3,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
39039,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
39041,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
39043,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
39045,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
39049,3,3,0.6666666666666666,0.3333333333333333,3.6666666666666665,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
39055,2,1,0.5,0.5,1.5,Cluster 1: Room air / No ARF,Room air / No ARF
39059,0,1,-Inf,,,Cluster 1: Room air / No ARF,Room air / No ARF
39061,5,2,0.6,0.2,2.2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
39079,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
39085,2,1,0.5,0.5,2,Cluster 1: Room air / No ARF,Room air / No ARF
39089,0,1,-Inf,,,Cluster 1: Room air / No ARF,Room air / No ARF
39093,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
39095,3,1,0.3333333333333333,0.3333333333333333,2.3333333333333335,Cluster 1: Room air / No ARF,Room air / No ARF
39099,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
39101,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
39113,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
39133,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
39145,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
39147,0,2,-Inf,,,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
39153,2,2,0.5,0,3,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
39155,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
39157,2,3,0.5,0.5,3.5,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
39165,2,4,0.5,0.5,4.5,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
39173,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
40027,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
40031,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
40109,2,2,0.5,0.5,2.5,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
41001,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
41003,25,1,0.44,0.08,2.44,Cluster 1: Room air / No ARF,Room air / No ARF
41005,277,1,0.38267148014440433,0.08303249097472924,2.4476534296028882,Cluster 1: Room air / No ARF,Room air / No ARF
41007,91,4,0.31868131868131866,0.0989010989010989,2.7142857142857144,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
41009,68,1,0.36764705882352944,0.1323529411764706,2.485294117647059,Cluster 1: Room air / No ARF,Room air / No ARF
41011,121,1,0.36363636363636365,0.1322314049586777,2.5454545454545454,Cluster 1: Room air / No ARF,Room air / No ARF
41013,9,1,0.3333333333333333,0.1111111111111111,2.6666666666666665,Cluster 1: Room air / No ARF,Room air / No ARF
41015,20,2,0.25,0.15,2.85,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
41017,32,1,0.4375,0.21875,2.71875,Cluster 1: Room air / No ARF,Room air / No ARF
41019,65,4,0.38461538461538464,0.13846153846153847,2.9384615384615387,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
41021,3,1,0.3333333333333333,0.3333333333333333,2.6666666666666665,Cluster 1: Room air / No ARF,Room air / No ARF
41023,2,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
41025,2,1,0.5,0.5,2.5,Cluster 1: Room air / No ARF,Room air / No ARF
41027,13,1,0.6923076923076923,0.07692307692307693,1.6923076923076923,Cluster 1: Room air / No ARF,Room air / No ARF
41029,43,4,0.4418604651162791,0.11627906976744186,3,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
41031,8,1,0.375,0.125,2.5,Cluster 1: Room air / No ARF,Room air / No ARF
41033,38,4,0.3157894736842105,0.07894736842105263,2.736842105263158,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
41035,34,1,0.4117647058823529,0.20588235294117646,2.588235294117647,Cluster 1: Room air / No ARF,Room air / No ARF
41037,3,4,0.6666666666666666,0.6666666666666666,3.3333333333333335,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
41039,66,2,0.3333333333333333,0.10606060606060606,2.621212121212121,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
41041,47,4,0.3191489361702128,0.14893617021276595,2.872340425531915,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
41043,68,1,0.3382352941176471,0.11764705882352941,2.7058823529411766,Cluster 1: Room air / No ARF,Room air / No ARF
41045,2,2,0.5,0.5,2.5,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
41047,157,4,0.3503184713375796,0.1464968152866242,2.9235668789808917,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
41049,7,5,0.42857142857142855,0.42857142857142855,3.142857142857143,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
41051,1018,1,0.4243614931237721,0.09135559921414538,2.343811394891945,Cluster 1: Room air / No ARF,Room air / No ARF
41053,27,2,0.3333333333333333,0.14814814814814814,2.5555555555555554,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
41055,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
41057,35,2,0.2857142857142857,0.17142857142857143,2.857142857142857,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
41059,45,4,0.4888888888888889,0.06666666666666667,3.1333333333333333,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
41061,8,1,0.5,0.125,2.625,Cluster 1: Room air / No ARF,Room air / No ARF
41063,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
41065,41,1,0.43902439024390244,0.07317073170731707,2.1219512195121952,Cluster 1: Room air / No ARF,Room air / No ARF
41067,774,1,0.3669250645994832,0.0917312661498708,2.409560723514212,Cluster 1: Room air / No ARF,Room air / No ARF
41071,84,1,0.40476190476190477,0.09523809523809523,2.4761904761904763,Cluster 1: Room air / No ARF,Room air / No ARF
42000,22,1,0.5909090909090909,0.3181818181818182,2.4545454545454546,Cluster 1: Room air / No ARF,Room air / No ARF
42001,22,4,0.5454545454545454,0.3181818181818182,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
42003,6,1,0.3333333333333333,0.3333333333333333,3,Cluster 1: Room air / No ARF,Room air / No ARF
42007,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
42009,2,2,0.5,0.5,3,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
42011,126,2,0.2619047619047619,0.2619047619047619,2.9523809523809526,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
42013,2,1,1,0,1,Cluster 1: Room air / No ARF,Room air / No ARF
42015,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
42017,626,5,0.3210862619808307,0.3210862619808307,3.279552715654952,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
42019,2,4,0.5,0.5,4.5,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
42021,1,1,1,0,1,Cluster 1: Room air / No ARF,Room air / No ARF
42025,12,1,0.25,0.25,3,Cluster 1: Room air / No ARF,Room air / No ARF
42027,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
42029,2856,2,0.3714985994397759,0.13585434173669467,2.6299019607843137,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
42031,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
42033,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
42035,4,5,0.75,0.75,4.75,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
42037,9,5,0.5555555555555556,0.5555555555555556,3.5555555555555554,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
42041,24,5,0.4166666666666667,0.4166666666666667,3.5416666666666665,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
42043,20,5,0.5,0.5,3.55,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
42045,1400,2,0.2764285714285714,0.25642857142857145,3.0892857142857144,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
42055,20,4,0.45,0.25,3.55,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
42057,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
42061,2,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
42063,0,1,-Inf,,,Cluster 1: Room air / No ARF,Room air / No ARF
42065,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
42067,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
42069,70,5,0.37142857142857144,0.37142857142857144,3.6142857142857143,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
42071,172,5,0.38953488372093026,0.38953488372093026,3.4593023255813953,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
42073,0,1,-Inf,,,Cluster 1: Room air / No ARF,Room air / No ARF
42075,14,5,0.7142857142857143,0.7142857142857143,4.428571428571429,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
42077,53,5,0.39622641509433965,0.39622641509433965,3.452830188679245,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
42079,86,5,0.4186046511627907,0.4186046511627907,3.5232558139534884,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
42081,6,3,0.5,0.16666666666666666,2.6666666666666665,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
42085,2,3,0.5,0.5,4,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
42089,25,5,0.6,0.6,3.88,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
42091,901,5,0.28523862375138737,0.28523862375138737,3.150943396226415,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
42093,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
42095,56,5,0.44642857142857145,0.44642857142857145,3.625,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
42097,7,5,0.5714285714285714,0.5714285714285714,4.285714285714286,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
42099,2,2,0.5,0.5,3.5,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
42101,9983,2,0.296904738054693,0.22989081438445358,2.881298206951818,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
42103,8,5,0.5,0.5,4.125,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
42105,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
42107,30,5,0.3333333333333333,0.3333333333333333,3.1333333333333333,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
42109,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
42111,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
42115,10,5,0.5,0.5,3.5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
42117,7,5,0.42857142857142855,0.42857142857142855,3.2857142857142856,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
42119,13,2,0.9230769230769231,0.07692307692307693,2.230769230769231,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
42125,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
42127,11,1,0.36363636363636365,0.2727272727272727,3.1818181818181817,Cluster 1: Room air / No ARF,Room air / No ARF
42129,0,1,-Inf,,,Cluster 1: Room air / No ARF,Room air / No ARF
42131,10,5,0.4,0.4,3.9,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
42133,61,1,0.4426229508196721,0.2459016393442623,2.6065573770491803,Cluster 1: Room air / No ARF,Room air / No ARF
44001,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
44007,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
44009,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
45003,5,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
45007,5,4,0.6,0.6,3,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
45011,2,4,0.5,0.5,4.5,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
45013,2,1,1,0,1,Cluster 1: Room air / No ARF,Room air / No ARF
45015,4,3,0.75,0.25,3.5,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
45017,0,1,-Inf,,,Cluster 1: Room air / No ARF,Room air / No ARF
45019,3,3,0.6666666666666666,0.6666666666666666,2.6666666666666665,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
45025,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
45027,0,4,-Inf,,,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
45033,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
45035,0,5,-Inf,,,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
45041,2,3,0.5,0.5,3.5,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
45045,8,2,0.375,0.375,2.75,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
45051,20,3,0.45,0.05,2.7,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
45059,6,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
45063,0,1,-Inf,,,Cluster 1: Room air / No ARF,Room air / No ARF
45069,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
45073,2,1,0.5,0.5,1.5,Cluster 1: Room air / No ARF,Room air / No ARF
45079,4,1,0.25,0.25,2.5,Cluster 1: Room air / No ARF,Room air / No ARF
45083,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
45085,3,1,0.6666666666666666,0.3333333333333333,1.6666666666666667,Cluster 1: Room air / No ARF,Room air / No ARF
45091,2,4,0.5,0.5,4.5,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
46005,2,2,0.5,0.5,3,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
46007,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
46009,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
46011,3,1,0.3333333333333333,0.3333333333333333,3.3333333333333335,Cluster 1: Room air / No ARF,Room air / No ARF
46013,5,4,0.6,0.2,3.8,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
46023,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
46025,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
46029,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
46047,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
46053,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
46061,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
46063,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
46083,5,5,0.6,0.6,4,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
46099,16,2,0.375,0.25,3.0625,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
46103,3,1,0.3333333333333333,0.3333333333333333,3.3333333333333335,Cluster 1: Room air / No ARF,Room air / No ARF
46105,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
46109,3,3,0.6666666666666666,0.3333333333333333,3.6666666666666665,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
46121,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
46123,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
46129,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
47011,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
47019,2,2,0.5,0.5,3,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
47025,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
47035,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
47037,4,4,0.5,0.25,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
47049,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
47053,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
47059,0,3,-Inf,,,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
47065,7,1,0.2857142857142857,0.2857142857142857,3.2857142857142856,Cluster 1: Room air / No ARF,Room air / No ARF
47073,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
47075,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
47105,2,1,0.5,0.5,2,Cluster 1: Room air / No ARF,Room air / No ARF
47115,6,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
47121,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
47125,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
47139,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
47141,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
47155,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
47157,3,2,0.6666666666666666,0.6666666666666666,1.6666666666666667,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
47165,3,4,0.6666666666666666,0.3333333333333333,4.333333333333333,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
47179,2,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
